"01884","RANG ","RANGOON        ","RANGOON MEM CM          "
"01885","KS173","DERBY          ","EL PASO CM              "
"01886","FR   ","ARRAS          ","FAUBOURG D'AMIENS CM    "
"01887","WI133","OCONOMOWOC     ","LA BELLE CM             "
"01888","VT007","MILTON         ","MILTON VILLAGE CM       "
"01889","POLAN","POZNAN         ","POZNAN OLD GARRISON CM  "
"01890","AR099",,"HARRISON CHAPEL CM      "
"01891","ENSUR",,"RUNNYMEDE MEM CM        "
"01892","SYRIA","DAMASCUS       ","PROSPECT HILL CM        "
"01893","CA065","LAKE ELSINORE  ","ELSINORE VALLEY CM      "
"01894","IN117","ORLEANS        ","FAIRVIEW CM             "
"01895","BELG ","HOTTON         ","HOTTON WAR CM           "
"01896","SC045","SIMPSONVILLE   ","GRACELAND EAST MEM PK   "
"01897","FL057","TAMPA          ","ORANGE HILL CM          "
"01898","IL125","HAVANA         ","FULLERTON CM            "
"01899","MO025","POLO           ","PRAIRIE RIDGE CM        "
"01900","IA001","ZION           ","HILL OF ZION CM         "
"01901","AR099","WILLSVILLE     ","WATTS CM                "
"01902","CA093","MT SHASTA      ","MT SHASTA MEM PK        "
"01903","VT011","ST ALBANS      ","GREENWOOD CM            "
"01904","TX277","PARIS          ","REEDS PRAIRIE CM        "
"01905","IN133","GREENCASTLE    ","GREENCASTLE CITY CM     "
"01906","IN063","AVON           ","SALEM BAPT CM           "
"01907","MI161","DIXBORO        ","OAK GROVE CM            "
"01908","IN097",,"WILLIAMS CREEK CM       "
"01909","KS191","MULVANE        ","MULVANE CM              "
"01910","MO211","GREEN CASTLE   ","GREEN CASTLE CM         "
"01911","CO069","ESTES PARK     ","ESTES PK MEM GDN        "
"01912","VA740","PORTSMOUTH     ","OLIVE BRANCH CM         "
"01913","VT011",,"GREENS CORNERS CM       "
"01914","MO145","FAIRVIEW       ","DICE CM                 "
"01915","NY031","MINERVA        ","ST JOSEPH CM            "
"01916","VT011","ST ALBANS      ","HOLY CROSS CM           "
"01917","PA111","PAINT          ","BERKEY CM               "
"01918","OK065","ALTUS          ","FRAZIER CM              "
"01919","OK027",,"SMITH CM                "
"01920","OK139","GOODWELL       ","GOODWELL CM             "
"01921","GA191",,"POWELL CM               "
"01922","OH117","MT GILEAD      ","BRYN ZION CM            "
"01923","NY013","ARKWRIGHT      ","ARKWRIGHT SUMMIT CM     "
"01924","ID021","BONNERS FERRY  ","GRANDVIEW CM            "
"01925","VT011","SWANTON        ","WOODS HILL CM           "
"01926","AR027",,"SMITH CM                "
"01927","FR   ","COLLEVILLE-SUR-","NORMANDIE AMERICAN CM   "
"01928","CO077","ORCHARD MESA   ","VETERANS CM             "
"01929","PA077","WESCOSVILLE    ","RESURRECTION CM         "
"01930","AR009","BERGMAN        ","BETHANY CM              "
"01931","AR027","McNEIL         ","ST MATTHEWS CM          "
"01932","AR027",,"GATLIN CM               "
"01933","TX181",,"OAKRIDGE CM             "
"01934","NY003","ANGELICA       ","UNTIL THE DAY DAWN CM   "
"01935","VA650","HAMPTON        ","BASSETTE CM             "
"01936","TX053","MARBLE FALLS   ","MARBLE FALLS CITY CM    "
"01937","TX451","SAN ANGELO     ","LAWNHAVEN MEM GDNS      "
"01938","KY093","MUNFORDVILLE   ","GOODMAN CM              "
"01939","OH109","COVINGTON      ","MIAMI MEM PARK CM       "
"01940","IN067","KOKOMO         ","SUNSET MEMORY GDNS CM   "
"01941","TX237","JACKSBORO      ","WINN HILL CM            "
"01942","IA123","OSKALOOSA      ","GARRET CM               "
"01943","CO123","GREELY         ","SUNSET MEM GDNS         "
"01944","TN125","CLARKSVILLE    ","GREENWOOD CM            "
"01945","NC161","GILKEY         ","GILKEY UNITED METH CH CM"
"01946","NC155","RED SPRINGS    ","ALLOWAY CM              "
"01947","KS057","DODGE CITY     ","MAPLE GROVE CM          "
"01948","IN157","LAFAYETTE      ","ST BONIFACE CM          "
"01949","VY007","BINGHAMTON     ","CALVARY CM              "
"01950","KY049","WINCHESTER     ","WINCHESTER CM           "
"01951","OH085","MENTOR         ","MENTOR MUNICIPAL CEM    "
"01952","NY105","MONGAUP VALLEY ","OLD CM FORMERLY UNION CM"
"01953","OR011","COOS BAY       ","OCEAN VIEW MEMORY GDNS  "
"01954","CA037","MONROVIA       ","LIVE OAK MEMORIAL PK    "
"01955","WV   ",,"MT MORIAH CM            "
"01956","OH051","WAUSEON        ","WAUSEON CM              "
"01957","IA183","KALONA         ","ST MICHAELS CM          "
"01958","CA047","GUSTINE        ","SAN JOAQUIN VAL NATL CM "
"01959","GA033","WAYNESBORO     ","MAGNOLIA CM             "
"01960","GA177","LEESBURG       ","LEESBURG CM             "
"01961","IL103","LEE CENTER     ","WOODSIDE CM             "
"01962","OH157","NEW PHILADELPHI","EVERGREEN BURIAL PK     "
"01963","IL141","GRAND DETOUR   ","GRAND DETOUR CM         "
"01964","MI071","IRON RIVER     ","RESTHAVEN CM            "
"01965","IL031","EVANSTON       ","CALVARY CM              "
"01966","KY151","RICHMOND       ","MADISON CO MEM GDNS     "
"01967","NY019","CHAZY          ","SACRED HEART CM         "
"01968","IN179","BLUFFTON       ","SIX MILE CM             "
"01969","MA017","MELROSE        ","WYOMING CM              "
"01970","VT007","NORTHFIELD     ","MT HOPE CM              "
"01971","CA071","VICTORVILLE    ","DESERT VIEW MEMORIAL PK "
"01972","NC051","SPRING LAKE    ","SANDHILLS STATE VET CM  "
"01973","TX363","MINERAL WELLS  ","STURDIVANT CM           "
"01974","ME017","DENMARK        ","GILMAN CM               "
"01975","IN163","EVANSVILLE     ","PARKLAWN CM             "
"01976","IL099","MENDOTA        ","RESTLAND MEM GDNS       "
"01977","WI025","STOUGHTON      ","EASTSIDE LUTHERAN CM    "
"01978","IL103","SUBLETTE       ","CATHOLIC CHURCH CM      "
"01979","IL103","DIXON          ","CHAPEL HILL MEM PARK    "
"01980","PA087","MILROY         ","MILROY PRESB CH CM      "
"01981","CNSAS","MAPLE CREEK    ","MAPLE CR COMMUNITY CM   "
"01982","KY009","GLASGOW        ","GLASGOW CITY CM         "
"01983","OH061","CINCINNATI     ","BALTIMORE PIKE CM       "
"01984","TN157","MEMPHIS        ","ELMWOOD CM              "
"01985","IN049","AKRON          ","IOOF CM                 "
"01986","PA089","E STROUDSBURG  ","PROSPECT CM             "
"01987","PA089","MINISINK HILLS ","LAUREL HILL CM          "
"01988","CA007","DAYTON         ","DAYTON CM               "
"01989","CA007","CHICO          ","CHICO CM                "
"01990","CA011","AFTON          ","AFTON CM                "
"01991","ID065","REXBURG        ","REXBURG CM              "
"01992","NJ029","BAYVILLE       ","DOVER CHAPEL CM         "
"01993","TN045","               ","DYER CO MEM GDNS        "
"01994","IN181","MONTICELLO     ","OLD MONTICELLO CM       "
"01995","KS099","CHETOPA        ","OAK HILL CM             "
"01996","MO211","               ","LADEN CM                "
"01997","MO199","               ","BURNETT CM              "
"01998","IA007","NUMA           ","NUMA CM                 "
"01999","OK081","CHANDLER       ","NEW ZION CM             "
"02000","OH157","NEW PHILADELPHI","EAST AVE CM             "
"02001","CT003","E GRANBY       ","E GRANBY CM             "
"02002","IL103","AMBOY          ","PRAIRIE REPOSE CM       "
"02005","OK121","McALESTER      ","MEMORIAL GARDENS        "
"02004","OK013","BOKCHITO       ","BOKCHITO CM             "
"02006","KY111","LOUISVILLE     ","RESTHAVEN CM            "
"02007","KY017","N MIDDLETOWN   ","NORTH MIDDLETOWN CM     "
"02008","NM001","ALBUQUERQUE    ","SUNSET MEMORIAL PARK    "
"02009","NJ029","WALL TWP       ","ST CATHERINE CM         "
"02010","NJ025","SPRING LAKE    ","CATHOLIC CM             "
"02011","FL011","N POMPANO BCH  ","FOREST LAWN MEM GDNS    "
"02012","MI143","ROSCOMMON      ","PIONEER CM              "
"02013","FL103","ST PETERSBURG  ","MEMORIAL PARK CM        "
"02014","WA031","QUILCENE       ","QUILCENE CM             "
"02015","WI035","EAU CLAIRE     ","FOREST HILL CM          "
"02016","OH147","WATSON STATIO  ","McMEEN CM               "
"02017","WI039","FON DU LAC     ","NEKEMI CM               "
"02018","MI077","KALAMAZOO      ","MOUNTAIN HOME CM        "
"02019","OH147","WATSON STATIO  ","EGBERT CM               "
"02020","NJ039","LINDEN         ","ROSEDALE CM             "
"02021","MO071","TABERVILLE     ","RUARK CM                "
"02022","MO067","AVA            ","AVA CM                  "
"02023","NY101","S CORNING      ","ST MARY'S CATHOLIC CH CM"
"02024","IN015","YEOMAN         ","YEOMAN CM               "
"02025","OH013","FARMINGTON     ","FARMINGTON CEM          "
"02026","IN005","COLUMBUS       ","GARLAND BROOK CM        "
"02027","KS085","HOLTON         ","SOUTH CEDAR CM          "
"02028","IN005","HARTSVILLE     ","HARTSVILLE COL CEM      "
"02029","OH143","GREEN SPRINGS  ","GREEN SPRINGS CM        "
"02030","WV017","               ","BIG ISAAC CM            "
"02031","DE003","WILMINGTON     ","LOWER BRANDYWINE CM     "
"02032","IA007","MYSTIC         ","ELGIN                   "
"02033","KY099","MUNFORDVILLE   ","GOODMAN                 "
"02034","TX039","LAKE JACKSON   ","LAKEWOOD CEMETERY       "
"02035","FL095","ORLANDO        ","WOODLAWN CEMETERY       "
"02036","NM035","CLOUDCROFT     ","JAMES CANYON CEMETERY   "
"02037","IN181","CHALMERS       ","CHALMERS COMMUNITY CEM  "
"02038","IA169","AMES           ","AMES MUNICIPAL CEM      "
"02039","NC013","WASHINGTON     ","OAKDALE                 "
"02040","PA013","ALTOONA        ","ST. JOSEPH              "
"02041","PA073","NEW CASTLE     ","ST. MARYS               "
"02042","PA073","NEW CASTLE     ","SAINT JOSEPH            "
"02043","IN067","WEST LIBERTY   ","SIMPSON CEMETERY        "
"02044","KY099","HORSE CAVE     ","NORTHTOWN CEMETERY      "
"02045","KS035","ARKANSAS CITY  ","PARKER CITY             "
"02046","IA013","WATERLOO       ","WATERLOO MEM PARK CEM   "
"02047","IA019","JESUP          ","CEDARCREST CEMETERY     "
"02048","IA191","CALMAR         ","CALMAR CITY CEMETERY    "
"02049","IA013","CEDAR FALLS    ","CEDAR VALLEY MEM GARDENS"
"02050","IA019","INDEPENDENCE   ","MT. HOPE CEMETERY       "
"02051","CA037","POMONA         ","POMONA VALLEY MEM PARK  "
"02052","UT039","GUNNISON       ","GUNNISON CITY CEM       "
"02053","IN121","ANNAPOLIS      ","MT. PLEASANT            "
"02054","FL105","LAKELAND       ","OAK HILL BURIAL PARK    "
"02055","GA185","VALDOSTA       ","SUNSET HILLS            "
"02056","KS   ","SHAWNEE        ","SHAWNEE MISSION MEM GDNS"
"02057","IA019","JESUP          ","CEDAR CREST CEMETERY    "
"02058","WV083","GILMAN         ","MOUNTAIN STATE MEM GDNS "
"02059","MA001","EAST HARWICH   ","EVERGREEN CEMETERY      "
"02060","VA590","DANVILLE       ","DANVILLE MEMORIAL GARDEN"
"02061","MA017","LEXINGTON      ","ST.BRIGID CHURCH        "
"02062","WV085","ELLENBORO      ","                        "
"02063","WV083","ELKINS         ","AM LEGN LITTLE ARLINGTON"
"02064","WV069","WHEELING       ","STONE CHURCH CEMETERY   "
"02065","IN181","IDAVILLE       ","IDAVILLE CEM            "
"02066","AL005","CLAYTON        ","PLEASANT PLAINS BPT CEM "
"02067","NH007","GORHAM         ","EVANS CEMETERY          "
"02068","AZ013","PARADISE VALLEY","CAMELBACK CEMETERY      "
"02069","CA073","SAN DIEGO      ","Fort Rosencrans National"
"02070","NY119","NEW ROCHELLE   ","BEECHWOODS CEM          "
"02071","MI081","CANNONSBURG    ","CANNONSBURG CEMETERY    "
"02072","MI163","DETROIT        ","FORREST LAWN CEMETERY   "
"02073","AR121","RAVENDEN SPRNGS","YADKINS CEM             "
"02074","PA115","MIDDLETOWN     ","ST PATRICK'S CATHOLIC CE"
"02075","HI003","PUNCHBOWL      ","NAT MEMOR CEM OF PACIFIC"
"02076","CT003","SUFFIELD       ","WOODLAWN CEMETERY       "
"02077","UT057","OGDEN          ","OGDEN CITY CEMETERY     "
"02078","MI145","SAGINAW        ","EASTLAWN MEMOR GARDENS  "
"02079","NC051","               ","TALBOT FAMILY CEMETERY  "
"02080","IA141","HARTLEY        ","PLEASANT VIEW CEMETERY  "
"02081","CO123","EATON          ","EATON CEMETERY          "
"02082","MI145","SAGINAW        ","ROSELAWN MEMORIAL GARDNS"
"02083","PA069","CARBONDALE     ","MAPLEWOOD CEM           "
"02084","CA053","SEASIDE        ","MISSION MEMORIAL PARK   "
"02085","OH101","BRUSH RIDGE    ","GRAND PRAIRIE CEMETERY  "
"02086","IN017","ROYAL CENTER   ","KISTLER CEMETERY        "
"02087","IN035","MUNCIE         ","ELM RIDGE MEMORIAL PARK "
"02088","TX251","KEENE          ","KEENE CEMETERY          "
"02089","MA013","AGAWAM         ","MASS. VETERAN MEMORIAL  "
"02090","WA018","LONGVIEW       ","LONGVIEW MEMOR PARK/CREM"
"02091","MI121","NORTON SHORES  ","NORTON CEMETERY         "
"02092","MI159","LAWTON         ","OAK GROVE CEMETERY      "
"02093","AL103","HARTSELLE      ","HARTSELLE MEMORY GARDENS"
"02094","MI077","KALAMAZOO      ","ALAMO CENTER CEMETERY   "
"02095","MI005","OTSEGO         ","MOUNTAIN HOME CEMETERY  "
"02096","TX099","GATESVILLE     ","ODD FELLOWS CEMETERY    "
"02097","MO189","POND           ","BETHEL CEMETERY         "
"02098","MO113","TRUXTON        ","ZION METH CHURCH CEM.   "
"02099","OR005","CANBY          ","ZION MEMORIAL PARK      "
"02100","OK109","OKLAHOMA CITY  ","CHAPEL HILLS MEM. GARDEN"
"02101","NY009","WEST VALLEY    ","MT. HOPE CEMETERY       "
"02102","MI049","FLINT          ","FLINT MEMORIAL PARK     "
"02103","TX339","THE WOODLANDS  ","FOREST PARK CEMETERY    "
"02104","MI029","CHARLEVOIX     ","BROOKSIDE CEMETERY      "
"02105","KY067","LEXINGTON      ","CALVARY CEMETERY        "
"02106","VA800","SUFFOLK        ","A. HORTON MEM VETS CEM  "
"02107","FL061","VERO BEACH     ","HILLCREST MEM GARDENS   "
"02108","PA033","ALLPORT        ","ALLPORT CEMETERY        "
"02109","MD021","FREDERICK      ","MOUNT OLIVE CEMETERY    "
"02110","ST   ","KEISS, HIGHLAND","KEISS CEMETERY, SCOTLAND"
"02111","OH137","COLUMBUS GROVE ","TRURO CEMETERY          "
"02112","OH007","CONNEAUT       ","GLENWOOD CEMETERY       "
"02113","OH025","MIAMIVILLE     ","MIAMIVILLE CEMETERY     "
"02114","OH147","TIFFIN         ","SENECA MEMORY GARDENS   "
"02115","IL165","GALATIA        ","WEBBER CEMETERY         "
"02116","TX497","PARADISE       ","PARADISE CEMETERY       "
"02117","MO107","HIGGINSVILLE   ","MISSOURI VETERANS CEM.  "
"02118","IA049","VAN METER      ","IOWA VETERANS CEMETERY  "
"02119","GA151","STOCKBRIDGE    ","STOCKBRIDGE CITY CEM    "
"02120","NC171","ELKIN          ","GUM ORCHARD CEMETERY    "
"02121","NC081","HIGH POINT     ","FLORAL GARDEN MEM. PARK "
"02122","NC057","REEDS CROSSROAD","REEDS BAPT CHURCH CEM   "
"02123","NJ041","STEWARTSVILLE  ","STEWARTSVILLE CEMETERY  "
