"007877","331057",19920214
"007878","340911",19920220
"007879","340913",19920220
"007880","341202",19930501
"007881","350631",19930501
"007882","350632",19930501
"007883","360292",19920214
"007884","360293",19920214
"007887","360295",19920214
"007888","340764",19920214
"007889","350410",19920214
"007899","340765",19920214
"007901","340279",19920214
"007949","006454",19921118
"008011","341086",19920323
"008011","341086",19920324
"008060","340245",19920214
"008061","340798",19931104
"008082","350785",19940409
"008083","350786",19940409
"008084","350787",19940409
"008085","350555",19921113
"008086","350556",19921113
"008087","350557",19921113
"008089","350559",19921113
"008114","341002",19920214
"008156","340948",19920214
"008158","350493",19920214
"008159","350489",19920214
"008160","350490",19920214
"008161","350491",19920214
"008162","350492",19920214
"008173","340873",19920214
"008174","350458",19920214
"008241","001547",19940322
"008266","341136",19920417
"008267","350533",19920417
"008268","350534",19920417
"008269","350535",19920417
"008270","350536",19920417
"008271","341098",19920417
"008272","350543",19920417
"008273","350544",19920417
"008287","341072",19911201
"008288","352143",19911201
"008301","341064",19950405
"008310","360249",19920214
"008312","360251",19920214
"008314","370091",19920214
"008315","330697",19920214
"008316","341132",19920417
"008320","330698",19920214
"008321","330699",19920214
"008327","350466",19920214
"008328","350467",19920214
"008329","350469",19920214
"008338","350497",19920214
"008339","350498",19920214
"008340","350499",19920214
"008362","350500",19920214
"008363","341349",19920214
"008364","330706",19920214
"008371","341114",19920214
"008372","310374",19920214
"008374","360302",19920214
"008383","331119",19920214
"008397","330492",19920214
"008398","340695",19920214
"008399","340698",19920214
"008400","340700",19920214
"008401","340628",19920214
"008402","340629",19920214
"008403","340637",19920214
"008404","330475",19920214
"008405","340650",19920214
"008406","340651",19920214
"008407","340652",19920214
"008408","330477",19920214
"008409","340686",19920214
"008410","340689",19920214
"008411","340691",19920214
"008412","340692",19920214
"008413","330693",19920214
"008423","005425",19921204
"008475","331120",19920214
"008482","331135",19920214
"008486","340012",19920206
"008487","340016",19920206
"008488","340017",19920206
"008489","340023",19920206
"008497","350577",19921113
"008498","350579",19921113
"008499","350580",19921113
"008500","350581",19921113
"008501","350582",19921113
"008502","350565",19921113
"008503","350564",19921113
"008507","370286",19920214
"008512","330714",19920221
"008519","342047",19950321
"008521","342049",19950321
"008538","360690",19940303
"008551","018410",19940120
"008614","007406",19940310
"008660","340931",19920214
"008661","350486",19920214
